CustomerId;Surname;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
15699911;Chapman;461;Spain;Female;35;8;0;1;1;0;13229595;0
15663438;Andrejew;688;Spain;Male;36;0;897723;1;1;0;17738368;1
15692583;Udobata;678;France;Female;32;5;0;2;1;0;9028447;0
15591257;Ejimofor;796;France;Male;24;8;0;2;1;0;6134937;0
15646513;Spyer;803;France;Male;42;5;0;1;1;0;19646683;1
15708063;Walker;712;France;Male;36;2;1007495;3;0;0;7075837;1
15696098;Palermo;498;France;Female;31;10;0;2;1;0;1389257;0
15645517;Philip;850;Spain;Male;22;2;0;2;1;1;968452;0
15649744;Fallaci;628;France;Female;51;3;12398131;2;1;1;4054615;0
15784092;Henderson;732;France;Male;36;7;12619581;1;1;1;13317248;0
15585198;Bergamaschi;715;France;Male;41;4;942679;1;0;1;15282112;1
15624347;Fokine;651;France;Male;40;4;0;2;1;1;14771583;0
15621687;Mackay;813;France;Male;34;0;0;2;1;0;4316915;0
15689081;Wu;692;France;Male;29;4;0;1;1;0;7675599;1
15604295;Wei;543;France;Male;36;6;0;2;1;0;17672828;0
15724127;McLean;790;France;Female;26;4;14158171;2;0;0;9830927;0
15673055;Sung;494;Spain;Male;38;7;0;2;1;1;620366;0
15768201;Paterson;850;France;Female;39;2;14858664;1;1;1;17679127;0
15782219;Fanucci;703;Spain;Male;29;9;0;2;1;0;5067948;0
15746410;Thompson;432;Spain;Male;38;7;0;2;1;0;15058088;0
15590476;Onochie;589;France;Male;28;7;0;2;1;0;15164596;0
15624293;Mironova;514;France;Female;46;3;10651185;1;1;0;5507232;0
15618182;Ndubueze;678;France;Female;38;2;0;2;0;0;11506899;0
15616330;Liao;595;France;Male;31;4;0;2;1;0;18999586;0
15592229;Mullan;713;France;Female;52;0;18589154;1;1;1;4636957;1
15714750;Northey;690;France;Female;42;3;9257814;2;0;0;708106;0
15626147;Maclean;608;France;Female;62;8;1449765;1;0;0;17583603;1
15626608;Howarde;479;Spain;Male;48;5;8707023;1;0;1;8564641;0
15723250;Teng;519;France;Male;42;8;0;2;1;1;10148572;0
15592583;Colman;731;France;Female;47;1;11541419;3;0;0;19173467;1
15759381;Johnson;617;Spain;Male;61;7;9107043;1;1;1;10183977;0
15585241;Butcher;756;Spain;Male;29;2;11741219;2;1;0;488891;0
15672704;Jackson;809;France;Female;24;4;0;2;1;0;19351876;0
15627305;Pan;606;Spain;Male;35;7;0;1;1;0;10683706;1
15593973;Wilkie;663;Spain;Female;33;8;12252818;1;1;0;1962603;0
15750258;Ann;675;France;Female;32;2;15566331;1;1;0;9765866;0
15685309;Souter;669;France;Female;35;7;0;1;1;1;4910823;1
15733974;Mao;500;Spain;Male;37;9;12582221;1;1;0;111698;0
15762110;Anderson;628;France;Male;37;0;0;2;1;1;17170793;0
15706899;Ma;559;France;Male;34;4;0;2;1;1;6672198;0
15732660;Black;769;France;Female;27;2;0;1;1;1;5787605;0
15614220;Benson;750;France;Male;22;5;0;2;0;1;10512565;0
15645269;Duncan;583;France;Female;42;4;0;2;1;0;1743966;0
15569247;Mitchell;727;Spain;Female;57;1;10967972;1;0;1;75337;0
15566251;Ferrari;618;France;Female;37;5;9665286;1;1;0;986864;1
15716134;Russo;617;France;Male;40;5;19000832;2;1;1;10704792;0
15763625;Hazon;793;Spain;Male;41;9;0;2;1;0;15215374;0
15605965;Henderson;630;France;Male;43;9;0;2;1;1;3433804;0
15601688;Piccio;546;France;Male;28;8;0;1;1;0;15925429;0
15616529;Hsieh;613;Spain;Male;34;3;0;1;1;1;4172472;0
15773906;Doherty;655;France;Male;38;4;0;2;0;0;11052771;0
15722993;Page;700;France;Female;27;6;13796307;1;0;0;899679;0
15752463;Samuel;826;Spain;Female;29;4;12993807;1;0;1;19020053;0
15766887;Iadanza;538;Spain;Male;39;2;1227735;2;1;1;5846708;0
15768006;Wu;729;France;Male;34;3;1523038;1;1;0;1212869;0
15741295;Yefimova;615;France;Male;49;3;0;2;1;1;4987233;0
15811327;Pan;700;Spain;Male;54;1;7941567;1;0;1;13973554;0
15690664;Liang;729;Spain;Male;37;10;0;2;1;0;10086254;0
15719348;Tsao;513;France;Male;35;8;0;1;1;0;7664029;1
15781802;Abramov;755;France;Male;41;6;10481741;1;1;0;12601358;1
15752731;Millar;615;France;Female;30;9;0;1;1;0;8734782;0
15750776;Genovese;850;France;Female;36;0;16485054;1;1;1;6272244;0
15702430;Ignatyeva;548;France;Female;35;10;0;1;1;1;3129971;0
15710456;Balmain;607;France;Female;27;2;0;2;1;0;6349586;0
15650351;Millar;653;France;Female;38;8;10213338;1;1;1;16652096;0
15590820;Ecuyer;699;Spain;Male;26;6;7993241;1;0;0;15024244;0
15808182;Beneventi;478;Spain;Female;36;3;923633;2;1;0;449127;0
15588670;Despeissis;705;Spain;Female;40;5;20371515;1;1;0;17997868;1
15721292;Atkins;719;Spain;Male;39;5;0;2;1;0;1457597;0
15604217;Williams;726;France;Male;34;9;0;2;0;0;1412161;0
15651369;Wright;626;France;Male;21;1;0;2;1;0;6623223;0
15782454;Hancock;552;France;Male;49;4;0;1;1;1;19029676;1
15570326;Wilkins;621;France;Male;34;6;0;2;1;1;9912813;0
15755638;Mancini;673;France;Female;43;5;16806973;1;1;1;14699224;1
15600992;Madukaego;652;France;Male;36;1;0;2;1;1;15131498;0
15795228;Stewart;756;France;Male;37;3;1326236;1;1;1;58974;0
15589257;Grant;670;France;Female;35;3;10346502;2;1;1;17462706;0
15719302;Brennan;765;France;Female;50;9;1265478;1;1;1;7957994;1
15639882;She;528;France;Male;30;2;12826272;2;1;0;5077116;0
15791279;Murray;701;France;Male;40;5;16974264;1;1;1;15353755;1
15636935;Rischbieth;797;France;Female;29;1;0;2;1;1;13297539;0
15589572;Otutodilichukwu;785;Spain;Female;61;4;12985572;2;1;0;17021482;1
15779947;Thomas;363;Spain;Female;28;6;14609843;3;1;0;10061514;1
15573769;Fiorentini;764;France;Female;24;7;0;2;1;0;18610599;0
15578866;Hughes;676;France;Female;43;2;0;1;1;1;5511953;0
15813444;McIntosh;590;Spain;Female;34;6;0;2;1;0;17102144;0
15678058;Ayers;584;France;Male;38;9;10458416;1;1;0;17667872;0
15769169;Trentino;645;France;Male;41;7;0;1;0;1;2866756;0
15724334;Alekseyeva;529;France;Male;22;5;0;1;1;0;15116983;0
15569451;Miller;463;France;Male;35;2;10125716;1;1;1;11811364;0
15650098;Baranova;630;France;Female;40;7;0;2;1;1;3445317;0
15724307;Mitchell;780;France;Male;76;10;12131388;1;0;1;6487233;0
15599268;Yobachi;584;Spain;Male;32;5;0;2;1;0;1095682;0
15616451;Genovese;697;France;Female;47;6;12825266;1;1;1;1680534;0
15715667;Sorokina;850;France;Female;32;7;0;2;0;0;155227;0
15658969;Gray;711;France;Male;51;7;0;3;1;0;3840979;1
15738174;Ervin;452;France;Female;32;5;0;2;0;1;7527939;0
15813590;Vance;610;Spain;Male;42;6;0;2;1;0;15830259;1
15624229;Noble;694;France;Female;22;4;0;2;1;1;1152572;0
15674148;Milanesi;579;Spain;Male;33;6;0;1;1;0;9499304;1
15625080;Parkin;745;Spain;Female;54;8;0;1;1;0;17391229;1
15682528;Cremonesi;572;France;Male;33;5;0;1;0;1;4113905;0
15730038;Docherty;706;France;Female;23;5;0;1;0;0;16412841;1
15697625;Bevan;791;France;Male;37;2;16378949;2;1;0;7583253;0
15616280;Hsia;536;France;Male;46;1;6573341;1;1;0;6109453;0
15654229;O'Neill;699;Spain;Male;47;1;0;2;0;1;3011744;0
15628298;Johnstone;500;Spain;Female;47;8;12848611;1;1;0;17922712;0
15733387;Pham;707;Spain;Female;53;6;10966347;1;1;1;5211045;0
15613844;Murphy;557;France;Female;28;7;14644524;2;1;0;18431774;0
15578515;Osinachi;659;France;Female;38;3;0;2;1;0;1585531;0
15607598;Muravyov;575;Spain;Female;31;6;0;2;1;1;9568642;0
15749482;Zack;772;Spain;Male;30;4;7865305;1;1;0;179048;0
15684865;Lucchesi;771;France;Female;66;7;14377307;1;1;1;13082788;0
15634267;Yudin;717;France;Male;42;5;0;2;1;0;17266521;0
15619626;Wade;746;France;Male;24;3;13749235;2;0;1;17014209;0
15660422;Chung;569;France;Male;28;7;0;2;1;0;7397723;0
15617934;Septimus;579;France;Male;36;9;12982959;1;1;1;6090612;0
15760774;Hargraves;519;France;Female;21;1;14632957;2;1;1;19486727;0
15658052;Cameron;626;France;Female;44;10;8155393;1;1;0;2006363;1
15721189;Kung;666;France;Female;66;7;0;2;1;1;9979282;0
15711288;Hay;512;France;Male;24;6;0;2;1;0;3765431;0
15770030;Conti;689;Spain;Female;28;3;0;2;1;1;19244902;0
15803681;Sims;803;France;Female;26;4;0;2;1;1;18120847;0
15658306;Lo;693;France;Male;68;4;9770599;1;1;1;6156907;0
15610383;Dumetolisa;628;France;Female;46;1;4687043;4;1;0;3127214;1
15615032;Peng;624;Spain;Male;46;3;0;2;1;1;6282503;0
15781989;Drake-Brockman;733;France;Male;42;9;12009493;1;1;0;18405645;0
15647402;Wan;628;France;Female;38;3;0;2;1;1;4892473;0
15740494;Cameron;633;France;Female;33;3;0;2;1;0;19111102;0
15747591;Chung;665;Spain;Female;40;1;17343255;1;0;1;11676679;0
15726557;Lai;638;France;Female;42;7;16567992;1;0;0;3291629;0
15732199;Gether;837;Spain;Male;31;9;10467862;1;0;1;509726;0
15662291;Davidson;534;France;Female;55;8;11697326;3;1;0;1220665;1
15749050;Justice;548;France;Female;36;3;0;1;1;0;659969;0
15617078;Ewing;658;France;Female;44;6;14848109;1;1;0;13052913;0
15723339;Chin;554;France;Female;38;4;13765405;2;1;1;17262967;0
15793854;Ahmed;723;France;Male;42;2;9909573;1;1;1;1751253;0
15612064;Tsou;474;France;Male;33;5;0;2;1;0;18194552;1
15625916;Chien;562;Spain;Male;32;6;16162866;1;1;0;914825;0
15683195;Ubanwa;719;France;Male;32;9;14660527;1;1;1;7711945;0
15721719;Calabresi;743;France;Male;42;7;770022;2;1;1;8042842;0
15641690;Hsiao;681;Spain;Male;67;7;0;2;0;1;16371492;0
15634896;Grant;521;France;Female;39;6;0;2;0;1;2737515;0
15671590;H?;741;Spain;Male;25;4;0;2;1;1;7387365;0
15779182;Chia;790;Spain;Male;46;8;18236453;1;0;0;13926648;1
15778287;Ugoji;622;France;Male;35;8;0;2;1;1;13177251;0
15609510;Gregory;669;France;Male;45;7;14936458;1;0;1;17345407;0
15742229;Mackay;583;France;Male;59;7;12745014;1;0;1;6755271;0
15658532;Nnamutaezinwa;520;Spain;Female;63;5;16227832;1;1;1;3476533;0
15590993;Findlay;579;Spain;Male;37;5;15221288;2;0;0;12021914;0
15565701;Ferri;698;Spain;Female;39;9;16199389;1;0;0;9021238;0
15597239;Ku;548;Spain;Male;39;7;13146844;1;1;0;16497582;0
15679611;Andrews;734;Spain;Female;37;2;13040492;1;0;0;3454874;0
15636589;Murray;794;France;Female;41;7;0;2;1;1;7427508;0
15687752;Griffin;641;France;Male;30;2;8750547;2;0;1;727857;0
15584363;Longstaff;824;France;Male;30;0;13363402;1;1;1;16205392;0
15737748;McWilliam;534;Spain;Female;33;3;15123362;1;0;0;19933663;0
15803365;Coffee;653;Spain;Male;55;2;7026383;1;0;1;6234771;0
15793247;Hancock;498;France;Male;34;5;0;2;1;1;9171166;0
15572360;Clark;683;France;Male;30;10;5765749;1;0;0;792409;0
15724620;Dodds;538;France;Male;37;1;13475208;1;1;0;16251155;0
15800856;Ewen;643;Spain;Male;34;3;8313209;1;1;1;2136088;0
15671097;Carter;428;France;Female;31;2;0;2;1;0;5448743;0
15749004;Tsao;718;France;Female;31;0;11810059;2;1;0;10316515;0
15709117;Fanucci;823;Spain;Female;46;3;8157675;1;1;1;2837095;1
15638806;Blackburn;645;Spain;Male;49;2;0;2;0;0;1002315;0
15662294;Bennett;710;France;Male;33;10;11832717;2;1;1;19292882;0
15690079;Boniwell;591;Spain;Male;30;8;12485769;2;0;0;504857;0
15750497;Longo;850;France;Female;37;7;15314775;1;1;1;1522353;0
15596181;Kwemto;542;France;Male;38;8;6594226;1;1;1;6809323;1
15576602;Lawrence;809;France;Male;38;3;0;2;1;1;8006131;0
15644833;Duncan;675;France;Male;54;2;0;1;1;0;14958367;1
15734634;Bocharova;607;Spain;Female;27;5;10091219;1;0;0;763127;0
15808689;Morres;850;France;Female;31;4;0;2;1;1;3308281;0
15720702;Shih;789;France;Male;37;3;0;1;1;0;12188387;1
15665077;Vogel;598;France;Female;43;5;0;3;1;1;10072272;1
15596493;Wisdom;687;France;Female;47;7;0;2;1;1;17762401;0
15704483;Lorenzo;724;France;Male;40;6;0;2;0;0;10614948;0
15598846;Shahan;700;France;Female;44;2;5878176;1;1;0;1687492;0
15629244;Bryant;635;Spain;Male;50;7;15945364;2;0;0;5456079;1
15729975;Chidozie;613;France;Female;46;8;1677956;1;0;1;4439038;0
15682773;Hayward;781;France;Female;38;3;12834569;2;1;0;6321885;0
15688007;Liu;703;Spain;Male;20;3;16526098;1;1;1;4162678;0
15645572;Calabresi;743;France;Female;40;6;0;1;1;0;282808;1
15742854;Lettiere;640;Spain;Female;46;8;0;2;1;0;8904319;0
15796721;Nnamutaezinwa;778;France;Male;38;3;14501849;2;1;1;12670241;0
15576683;Yin;568;Spain;Female;43;9;0;1;1;0;12587079;1
15682563;Larionova;618;Spain;Male;38;5;12647399;1;1;0;9197249;0
15612108;Norman;625;France;Male;52;5;16497801;1;1;1;6778849;0
15761132;Capon;682;Spain;Male;46;7;12802972;1;1;1;6261535;0
15645511;Chukwudi;727;Spain;Male;43;2;9740318;1;1;1;10741502;1
15609824;Fedorov;794;France;Female;41;7;17684541;3;1;0;16652626;1
15640268;Avdeeva;652;Spain;Male;71;4;0;1;1;1;1201071;0
15645778;Reid;670;Spain;Male;42;3;8158904;1;1;0;1882278;0
15714567;Chan;568;Spain;Female;26;6;0;2;0;0;1664952;0
15777826;Wofford;643;France;Male;30;5;9444377;1;1;1;1656144;0
15668445;Mai;521;France;Male;37;2;0;2;1;1;8637224;0
15576162;King;615;France;Male;32;7;9219984;1;1;1;275553;0
15778135;T'ao;575;Spain;Male;43;3;0;1;1;0;8359451;0
15613141;Hsu;717;France;Female;41;3;13575696;1;1;1;10370641;0
15635435;White;648;France;Female;54;9;12063342;1;0;0;592438;1
15623644;Frolov;626;Spain;Male;29;7;0;2;1;0;4936184;0
15683403;Lombardi;611;Spain;Male;52;7;0;1;0;1;7358518;1
15615029;Munro;734;Spain;Male;39;6;0;1;1;1;9513527;0
15769005;Hayward;709;France;Male;49;4;15434449;2;1;1;3879457;0
15746326;Fields;591;France;Male;43;3;0;2;0;1;19892636;0
15722364;Onwumelu;664;France;Male;43;9;18902653;2;1;1;5609986;0
15704954;Suffolk;431;France;Male;37;0;12076408;1;1;1;11702308;0
15754068;Judd;578;France;Male;32;4;0;2;1;1;1418228;0
15789095;T'ang;775;Spain;Male;30;4;0;2;0;1;5746113;0
15689514;Kang;625;France;Male;43;8;20169607;1;1;0;1330209;1
15621353;Hudson;645;Spain;Female;37;7;0;2;1;0;1358993;0
15745843;Kinlaw;689;Spain;Female;31;4;0;2;1;1;13661002;0
15791767;Lucciano;769;France;Female;26;7;0;2;1;0;17684353;0
15792722;Omeokachie;611;France;Female;43;8;6489775;1;1;0;11499633;0
15723006;Gorbunova;489;France;Male;38;8;0;2;0;1;19699079;0
15774738;Campa;632;France;Male;44;3;10776475;1;1;0;18566772;0
15574004;Mancini;429;France;Female;27;6;11730744;2;1;1;2402049;0
15587233;Donoghue;457;France;Male;41;8;7370012;3;1;1;18575002;1
15808228;Tuan;768;Spain;Female;44;6;606034;1;1;1;17804597;0
15682834;Johnstone;715;Spain;Female;35;4;4016988;2;1;1;19985747;0
15714466;Baxter;846;France;Female;41;5;0;3;1;0;344047;1
15617982;Pirozzi;661;Spain;Female;42;3;0;2;1;0;3598941;0
15696637;Sung;571;France;Female;23;10;15109728;1;0;1;1716375;0
15690647;Rogers;582;Spain;Female;46;8;6756331;1;1;0;4450609;1
15672756;Mills;716;France;Female;35;8;11280818;1;0;1;178483;0
15704586;Osonduagwuike;758;France;Female;42;7;0;2;0;1;7620956;0
15674526;Byrne;725;France;Male;66;4;864598;1;1;1;14147656;0
15775295;McIntyre;630;France;Female;40;0;11863308;1;0;1;6003246;1
15684196;Aitken;627;France;Female;55;2;15944127;1;1;0;10068611;1
15727281;Macintyre;653;France;Female;27;9;0;2;1;0;9642929;0
15730540;Simpson;794;Spain;Male;45;8;8865637;2;1;0;11654731;0
15646276;Metcalfe;831;France;Female;32;2;14603362;1;1;0;19126074;0
15582180;Lees;561;France;Male;29;9;12026813;1;1;1;17387039;0
15697095;Zetticci;705;Spain;Male;46;7;0;2;1;0;11727335;0
15748797;Dale;636;Spain;Female;33;0;0;1;1;0;9227747;1
15628947;Praed;693;France;Female;38;3;0;2;0;0;7813348;1
15775546;Laurens;517;Spain;Female;29;5;0;2;1;0;10340288;0
15670481;Woods;684;France;Female;27;9;12255005;2;0;1;13783582;0
15619029;Bykov;620;Spain;Female;43;2;0;2;1;0;206701;0
15613282;Vorobyova;757;France;Male;29;8;13030649;1;1;0;7746938;0
15721487;Pirogova;739;France;Female;27;6;0;1;1;1;5757238;0
15797276;Sturt;662;Spain;Female;41;4;9035077;1;1;0;7588465;1
15612494;Panicucci;359;France;Female;44;6;12874769;1;1;0;14695571;1
15629617;Cook;572;Spain;Male;23;2;12687352;1;0;1;6704012;0
15600821;Hardy;721;France;Male;69;2;10842419;1;1;1;17841835;0
15579062;Chu;707;France;Male;32;9;0;2;0;0;3080702;0
15814268;Franklin;444;France;Female;40;5;8435007;1;1;0;14383576;0
15710164;P'eng;523;France;Female;73;7;0;2;0;0;1308839;1
15667651;Young;585;Spain;Female;33;8;0;2;1;0;11418207;0
15705657;Hewitt;535;France;Female;44;2;11442786;1;1;1;13633026;0
15753969;K'ung;724;Spain;Male;45;5;8388854;1;0;1;3412181;0
15794874;Quinones;696;Spain;Male;41;9;12752375;1;0;1;19141742;0
15596671;Endrizzi;603;Spain;Female;42;8;9161112;1;0;0;1446753;1
15583668;Ludowici;726;France;Female;42;2;10947179;1;0;1;17516105;0
15710206;Larson;591;France;Female;39;4;15050064;1;1;0;149288;0
15794560;Maclean;550;France;Male;57;5;0;1;1;1;13350194;0
15626485;Lu;601;France;Female;26;8;7889223;1;1;1;2370352;0
15703143;Tuan;820;France;Female;29;3;8234484;1;0;1;11598538;0
15809772;Glover;667;France;Male;48;2;0;1;1;0;432292;0
15687959;Landman;573;Spain;Female;44;4;0;1;1;1;9486293;0
15585282;Trevisano;755;France;Male;62;1;12770633;2;0;1;14237769;0
15714993;Longo;552;France;Female;41;9;12434934;1;1;0;13563525;0
15596021;K?;598;Spain;Male;44;8;0;2;1;0;1484879;0
15742632;Alexeyeva;670;France;Female;31;9;0;1;0;1;7625483;0
15806967;Simmons;778;France;Female;65;7;0;1;1;1;7786723;0
15688713;McCall;627;Spain;Male;44;6;0;1;1;1;11446955;0
15796179;Moore;683;France;Male;43;8;0;1;1;0;967548;0
15598751;Ingram;556;France;Female;43;6;0;3;0;0;12515457;1
15703019;Okeke;583;France;Female;38;10;0;2;0;1;11359764;0
15646302;Shao;705;France;Female;24;7;10016951;1;1;0;12140855;0
15680855;Iloabuchi;637;France;Male;33;2;14573183;1;0;1;10921943;0
15697311;Nebechukwu;697;Spain;Male;56;5;11080203;1;1;1;5023031;1
15676242;Artemova;632;Spain;Male;31;3;13655644;1;1;0;8215283;1
15684198;McDonald;551;France;Female;38;10;0;2;1;1;21627;0
15774882;Mazzanti;687;France;Female;35;3;9958743;1;1;1;17131;1
15714227;Kelly;672;France;Female;53;7;0;1;1;1;13691018;0
15608653;Davison;521;Spain;Female;34;7;7073107;1;1;1;2024397;1
15789546;Ojiofor;639;Spain;Male;28;8;0;2;1;0;12656107;0
15590320;Shelton;850;France;Male;66;4;0;2;0;1;643508;0
15678385;Lange;465;France;Male;25;2;7824731;2;1;1;1047231;0
15571778;Trentini;817;France;Female;55;10;11756149;1;1;0;9594155;1
15657085;Gardiner;578;France;Male;23;10;8898032;1;1;1;12522236;0
15640627;Wan;611;Spain;Male;34;4;0;2;1;0;17095058;0
15669293;Hovell;517;France;Male;37;5;11330884;1;0;1;3151716;0
15595067;Zhirov;637;Spain;Female;40;6;0;2;1;1;1816106;0
15753566;Espinosa;806;France;Female;32;3;6376349;1;1;0;15659309;0
15650391;Wallace;633;France;Female;29;7;16998835;1;1;0;4272;0
15814846;Ozerova;691;France;Male;52;3;0;1;1;0;17584368;1
15700223;Steiner;806;France;Male;48;4;16470168;1;1;1;2143949;0
15729956;Akabueze;726;Spain;Female;26;1;8078016;1;1;1;1922585;0
15594862;Aleksandrova;552;France;Male;36;8;0;2;0;0;13254702;0
15745080;Griffiths;634;France;Male;26;8;0;1;1;0;2176096;0
15703399;McNeil;756;France;Female;26;5;10164114;2;0;1;15446068;0
15732175;Bruno;776;France;Male;37;2;0;1;0;1;8065;0
15630725;Johnson;649;France;Female;45;5;9278666;1;1;0;1733659;1
15716822;Moen;646;France;Male;30;5;9801474;1;1;1;1275714;0
15583748;McGuigan;592;Spain;Male;38;8;0;2;1;0;1804262;0
15605968;Fancher;574;France;Male;26;8;974601;1;1;1;4309367;0
15790683;Matthews;850;France;Male;36;1;10407719;2;0;1;68594;0
15607713;Kaeppel;850;Spain;Female;29;1;0;2;1;1;19799665;0
15700212;Shih;475;France;Female;46;10;0;2;0;0;122953;1
15626710;Yudina;642;France;Female;39;4;0;1;1;1;7682124;0
15716491;Akabueze;710;Spain;Female;51;4;9365695;1;0;1;14140051;1
15625824;Kornilova;596;Spain;Male;30;6;12134588;4;1;0;4192175;1
15617705;Ozioma;609;France;Female;39;8;14167523;1;0;1;17566425;0
15761976;Su;797;Spain;Female;31;8;0;2;1;0;11791663;0
15744517;Esposito;735;Spain;Male;50;9;0;1;0;0;16667735;1
15686963;Hardiman;680;Spain;Female;30;3;0;1;1;0;16013158;0
15808189;Woodard;449;France;Male;52;6;0;2;0;1;123622;0
15799156;Okwuadigbo;569;Spain;Male;38;8;0;2;0;0;7961879;0
15694296;Chineze;631;France;Male;35;9;11239245;2;1;0;2447223;0
15583595;Tao;461;France;Female;28;8;0;1;1;1;10334974;0
15590146;Mao;630;France;Male;50;1;8194776;1;0;1;6360622;1
15801548;Buckland;661;France;Female;31;7;1441623;2;1;1;1449079;0
15762277;Jamieson;710;France;Male;47;5;15862314;1;0;0;8349989;1
15791302;Swift;741;France;Male;32;8;0;2;1;0;1435987;0
15599956;Payne;747;France;Male;27;10;0;2;0;0;1300789;0
15701200;Lucciano;576;France;Male;36;6;0;2;1;1;48314;0
15638149;Rowley;528;France;Male;37;6;10377245;1;1;0;19711199;0
15786199;Hsing;535;France;Male;33;2;13304032;1;1;1;11029978;0
15701765;Vincent;575;Spain;Female;37;0;0;2;0;0;3011432;0
15586974;Pearce;656;France;Male;39;10;0;2;1;1;9889464;0
15729040;Lamb;440;France;Male;42;2;0;2;1;0;4982668;0
15788676;Riley;539;Spain;Male;38;8;7146067;2;1;1;1007405;0
15602497;Honore;850;Spain;Male;39;6;13321413;1;0;1;2076988;0
15701333;Blackburn;646;France;Female;37;7;9655866;1;0;0;16342718;0
15812071;Endrizzi;744;France;Male;54;6;9380631;2;0;1;14006877;0
15634375;Duncan;710;Spain;Female;36;8;0;2;0;0;8320619;0
15738267;Macarthur;544;France;Female;64;3;1240438;1;1;1;11140297;1
15591130;Medvedev;507;Spain;Female;29;6;0;2;0;1;947809;0
15720662;Sholes;787;France;Female;35;1;1062668;1;1;1;1660715;0
15751531;Shaw;598;Spain;Male;41;8;0;2;1;1;16195443;0
15653595;Ts'ai;796;France;Male;51;6;0;2;0;1;19473328;0
15568360;Rolon;569;Spain;Female;41;4;13984036;1;1;1;1635247;0
15781210;Reid;711;France;Male;34;8;0;2;0;0;4826019;0
15597131;Fu;415;France;Male;32;5;14580759;1;1;1;306465;0
15697283;Mackenzie;578;Spain;Male;23;8;0;2;1;0;11212498;0
15640953;Bligh;611;France;Female;26;2;10750893;2;1;1;12080165;0
15715031;Davidson;600;France;Female;28;6;0;2;0;1;5219323;0
15769818;Moore;850;France;Female;37;3;2127782;1;0;1;6937288;0
15614818;Trevisani;764;Spain;Female;33;9;16896477;1;0;1;11898251;0
15794014;Schofield;838;France;Female;34;8;0;2;1;0;2747207;0
15732448;Stewart;821;France;Female;28;8;0;1;1;1;3675413;0
15723411;Jamieson;607;Spain;Female;36;4;982663;1;1;1;4641636;0
15797686;Howard;558;France;Male;38;8;11300092;1;1;1;15287239;0
15690678;Brooks;530;France;Female;33;4;12930732;1;1;1;17293028;0
15747677;Gordon;656;Spain;Male;69;6;16397509;1;1;1;361085;0
15618926;Nwachukwu;520;Spain;Male;43;7;0;2;1;1;3620274;0
15807294;Walker;653;Spain;Female;30;2;8824329;2;1;1;9665826;0
15618581;Diribe;668;Spain;Male;25;8;0;2;1;1;13511209;0
15584364;Trentini;652;France;Male;48;4;5948631;1;1;0;16394418;1
15599552;Conway;639;Spain;Female;54;2;0;2;1;1;5384371;0
15749177;Maslow;730;Spain;Female;52;7;0;2;0;1;12239884;0
15718779;Clark;780;France;Male;34;1;0;1;1;1;6480404;0
15568106;L?;592;France;Female;38;8;11927801;2;0;1;1937073;0
15779481;Swadling;628;France;Male;34;4;15874143;2;1;1;12619254;0
15709994;Gallo;658;France;Female;40;7;14059695;1;0;1;13545902;1
15772777;Onyemachukwu;850;Spain;Female;29;10;0;2;1;1;9481504;0
15618018;Dickson;571;France;Female;35;1;10478381;2;0;1;17851252;0
15777576;Frost;559;Spain;Female;40;5;13912944;1;0;1;3263554;0
15649523;Kennedy;581;France;Male;38;1;0;2;1;0;4617622;0
15683124;Evans;713;France;Male;53;6;1150294;1;0;0;19152132;1
15618314;Chu;676;France;Male;40;8;11400578;1;1;1;6799845;0
15607133;Shih;717;Spain;Female;49;1;11086438;2;1;1;1245329;1
15615012;Fan;594;France;Male;23;5;15626759;1;1;0;16096844;0
15725141;Whiddon;716;France;Female;44;3;10952828;1;1;0;2734163;1
15623560;Onyekachukwu;668;France;Female;35;6;10248276;1;1;1;5399464;0
15636756;Marino;545;France;Male;23;2;0;2;1;0;18961312;0
15647474;Niu;613;France;Female;40;9;9562436;2;1;1;6070633;0
15576714;Manna;687;Spain;Female;21;8;0;2;1;1;15476734;0
15585047;Onyemere;715;France;Male;28;7;16037661;1;0;0;19685311;0
15793881;Mitchell;721;France;Female;35;6;11827383;1;0;1;308689;0
15631072;Huie;690;France;Male;38;1;94456;2;0;1;5503402;0
15730394;Crowther;709;France;Female;43;8;0;2;0;0;16803562;1
15631460;Swift;671;Spain;Female;42;3;0;2;1;1;12844933;0
15692002;Skelton;538;France;Male;33;6;9379138;1;1;1;19924929;0
15595282;White;735;France;Female;33;4;0;2;1;0;14947469;0
15789548;Giordano;592;France;Female;37;7;0;2;1;1;12672633;0
15758035;Bateson;747;France;Male;61;7;15597313;1;0;1;14755426;0
15651802;Day;632;Spain;Female;39;5;9785437;2;1;0;9353638;0
15631813;Beneventi;621;France;Male;39;6;0;2;1;1;5888391;0
15729668;Elizabeth;521;Spain;Male;29;3;6028062;1;1;0;15427141;0
15741728;Atkins;591;Spain;Male;36;7;1352168;1;1;1;12202289;0
15711378;Willis;677;France;Male;38;4;0;2;1;0;18780063;0
15656726;Ch'ien;771;France;Male;32;5;6232162;1;1;1;4092059;0
15719309;Stephens;670;France;Female;42;1;11596158;2;0;1;2948387;0
15748718;Gordon;517;France;Male;28;2;11506261;1;1;0;17905623;0
15594404;Bevan;834;France;Female;49;8;16060225;2;1;0;12927394;0
